,위도,경도,시간,거리
535,35.1640052,126.9237106,36 mins,6.0 km
536,35.1829608,126.8739343,33 mins,3.7 km
537,35.179638,126.9036934,29 mins,2.6 km
538,35.1792242,126.8729228,36 mins,3.9 km
539,35.1792242,126.8729228,36 mins,3.9 km
540,35.1808893,126.8986513,27 mins,1.4 km
541,35.173094,126.9120928,28 mins,3.1 km
542,35.1796254,126.874491,34 mins,3.3 km
543,35.2103566,126.8811822,47 mins,6.4 km
544,35.1889445,126.899304,19 mins,1.1 km
545,35.2118423,126.8711531,51 mins,7.1 km
546,35.205748,126.8988533,31 mins,3.1 km
547,35.1846552,126.9121845,25 mins,2.4 km
548,35.1609557,126.9139529,43 mins,5.3 km
549,35.2087579,126.8631257,1 hour 0 mins,6.3 km
550,35.17963659999999,126.8881598,39 mins,2.9 km
551,35.2109192,126.8985293,26 mins,3.1 km
552,35.1903691,126.9006178,21 mins,1.2 km
553,35.2124541,126.8817894,46 mins,6.6 km
554,35.2135075,126.8815968,47 mins,6.6 km
