,위도,경도,시간,거리
460,35.6350147,129.3330623,43 mins,4.4 km
461,35.6376159,129.438881,1 hour 29 mins,22.1 km
462,35.6298042,129.3545235,20 mins,2.6 km
463,35.59693,129.3668687,41 mins,7.6 km
464,35.6254268,129.3530107,19 mins,3.4 km
465,35.5932129,129.3658074,47 mins,6.8 km
466,35.5879019,129.3700797,42 mins,8.0 km
467,35.5900835,129.3672222,40 mins,7.8 km
468,35.6612662,129.337091,26 mins,4.5 km
469,35.6433531,129.3540984,11 mins,0.4 km
470,35.6334725,129.3326834,43 mins,4.4 km
471,35.6296343,129.3607048,37 mins,2.3 km
472,35.5325609,129.3914185,1 hour 2 mins,15.8 km
473,35.6616782,129.3407175,25 mins,4.4 km
474,35.6290087,129.340797,38 mins,3.3 km
475,35.6369566,129.4370384,1 hour 39 mins,21.6 km
476,35.6328315,129.351204,15 mins,2.3 km
477,35.6000228,129.3605355,49 mins,6.4 km
478,35.6345914,129.333092,43 mins,4.4 km
479,35.553322,129.3551647,1 hour 18 mins,12.3 km
480,35.5968979,129.3662768,41 mins,7.6 km
481,35.6292634,129.3408896,37 mins,3.3 km
482,35.64012340000001,129.3591876,9 mins,0.6 km
483,35.6244588,129.4368984,1 hour 37 mins,20.4 km
484,35.6345666,129.3631875,19 mins,1.3 km
485,35.5903826,129.3655265,40 mins,7.8 km
486,35.6341075,129.3329696,43 mins,4.4 km
487,35.6427413,129.3499246,10 mins,0.8 km
488,35.6019903,129.3635001,46 mins,6.5 km
489,35.64511,129.3516066,16 mins,0.8 km
490,35.6350973,129.36423,19 mins,1.3 km
491,35.6434048,129.3584744,12 mins,0.7 km
492,35.5853267,129.36844,40 mins,8.1 km
493,35.5529704,129.3586024,1 hour 15 mins,12.1 km
494,35.6310372,129.3386228,29 mins,2.8 km
495,35.6302517,129.33987,28 mins,2.7 km
496,35.6287972,129.3565102,23 mins,3.2 km
497,35.6618126,129.3385474,24 mins,4.3 km
498,35.6482787,129.3549781,20 mins,1.0 km
