,위도,경도,시간,거리
429,37.321333,127.092,5 mins,0.5 km
430,37.3314524,127.1235174,34 mins,4.0 km
431,37.3340304,127.0974391,25 mins,3.6 km
432,37.3081807,127.0804675,28 mins,1.9 km
433,37.3397722,127.0990608,19 mins,3.7 km
434,37.323262,127.0779366,14 mins,1.3 km
435,37.3220401,127.0950052,12 mins,0.8 km
436,37.315997,127.0745594,24 mins,2.0 km
437,37.3567524,127.0697747,1 hour 0 mins,9.6 km
438,37.33640159999999,127.087995,29 mins,3.2 km
439,37.3262667,127.0945467,18 mins,1.7 km
440,37.3217256,127.0944532,13 mins,0.8 km
441,37.296761,127.0716595,16 mins,3.9 km
442,37.3357397,127.0933702,21 mins,2.7 km
443,37.3218135,127.0940941,5 mins,0.7 km
444,37.3218135,127.0940941,5 mins,0.7 km
445,37.3318915,127.127228,40 mins,5.3 km
446,37.3316833,127.1105905,30 mins,3.1 km
447,37.3081807,127.0804675,28 mins,1.9 km
448,37.3304131,127.1106044,29 mins,3.1 km
449,37.3211823,127.0951112,7 mins,0.8 km
450,37.3245324,127.0946874,15 mins,1.0 km
451,37.3245324,127.0946874,15 mins,1.0 km
452,37.3358917,127.0906966,25 mins,2.9 km
453,37.3144855,127.0842721,17 mins,0.8 km
454,37.3061694,127.0846902,26 mins,2.2 km
455,37.3201123,127.0626719,29 mins,3.7 km
456,37.3319718,127.1250984,37 mins,4.1 km
457,37.3280129,127.0683052,19 mins,2.7 km
458,37.3404432,127.0990102,20 mins,3.8 km
459,37.3277246,127.0728857,18 mins,2.0 km
460,37.3310134,127.0668051,22 mins,3.0 km
461,37.3315052,127.1262754,38 mins,4.2 km
462,37.332216,127.1273428,40 mins,5.3 km
463,37.2973309,127.0696643,13 mins,3.7 km
464,37.3257499,127.0965476,16 mins,1.4 km
465,37.3284665,127.0677715,19 mins,2.7 km
466,37.3308686,127.0939847,14 mins,2.4 km
467,37.3160342,127.0734933,25 mins,2.4 km
468,37.3358917,127.0906966,25 mins,2.9 km
469,37.323262,127.0779366,14 mins,1.3 km
470,37.3090961,127.076447,24 mins,1.9 km
471,37.3325794,127.0989186,26 mins,3.7 km
472,37.3308686,127.0939847,14 mins,2.4 km
473,37.3127782,127.0924621,19 mins,1.2 km
474,37.323262,127.0779366,14 mins,1.3 km
475,37.3111965,127.085526,26 mins,2.0 km
476,37.32667259999999,127.1120552,26 mins,2.8 km
477,37.3340094,127.0958194,23 mins,2.7 km
478,37.2983694,127.069955,14 mins,3.8 km
479,37.3273059,127.0914221,12 mins,2.1 km
480,37.3243231,127.0973533,13 mins,1.1 km
481,37.3061694,127.0846902,26 mins,2.2 km
482,37.3278411,127.0734735,17 mins,2.0 km
483,37.3209879,127.0947596,6 mins,0.7 km
484,37.3143477,127.0839436,17 mins,0.8 km
485,37.3127782,127.0924621,19 mins,1.2 km
486,37.3280902,127.1172217,33 mins,3.3 km
487,37.315997,127.0745594,24 mins,2.0 km
488,37.3214143,127.0955196,14 mins,0.9 km
489,37.3239448,127.0783328,14 mins,1.4 km
490,37.3143477,127.0839436,17 mins,0.8 km
491,37.3164799,127.0832474,14 mins,0.7 km
492,37.3343583,127.1050465,33 mins,3.9 km
493,37.3167455,127.0682893,25 mins,2.6 km
494,37.32280739999999,127.11496,30 mins,3.1 km
495,37.3212214,127.0945512,6 mins,0.7 km
496,37.3163838,127.0942033,19 mins,1.6 km
497,37.30218929999999,127.07791,26 mins,2.9 km
498,37.3266439,127.1185579,37 mins,3.5 km
499,37.3226007,127.1175409,31 mins,4.2 km
500,37.3334227,127.1281778,38 mins,4.9 km
501,37.3347535,127.1071996,32 mins,3.5 km
502,37.3304006,127.1250133,37 mins,4.1 km
503,37.3250408,127.1152796,30 mins,3.1 km
504,37.3042745,127.0905957,35 mins,4.2 km
505,37.3266439,127.1185579,31 mins,3.4 km
506,37.3162536,127.0865903,14 mins,0.6 km
507,37.3262716,127.0782197,17 mins,1.7 km
508,37.3089793,127.076695,24 mins,1.9 km
509,37.335957,127.0933362,21 mins,2.7 km
510,37.3198223,127.0880876,12 mins,0.4 km
511,37.3322825,127.0931488,14 mins,2.6 km
512,37.312823,127.0878179,27 mins,2.7 km
513,37.3328927,127.1109368,31 mins,3.4 km
514,37.3245324,127.0946874,15 mins,1.0 km
515,37.3262924,127.0885464,11 mins,1.8 km
516,37.3317748,127.096314,17 mins,2.8 km
517,37.3220401,127.0950052,12 mins,0.8 km
518,37.3290118,127.1099012,28 mins,2.8 km
519,37.3325477,127.0930931,14 mins,2.6 km
520,37.3291186,127.0714579,17 mins,2.3 km
521,37.3372428,127.0887296,28 mins,3.1 km
522,37.3061694,127.0846902,26 mins,2.2 km
523,37.3042745,127.0905957,35 mins,4.2 km
524,37.3123014,127.0910107,20 mins,1.3 km
525,37.2965619,127.0694503,13 mins,3.7 km
526,37.3061694,127.0846902,26 mins,2.2 km
527,37.3001009,127.0779266,31 mins,3.1 km
528,37.3001009,127.0779266,31 mins,3.1 km
529,37.2976876,127.0703326,14 mins,3.8 km
530,37.3061694,127.0846902,26 mins,2.2 km
531,37.3085221,127.0849343,25 mins,2.0 km
532,37.3084406,127.0738204,26 mins,2.1 km
533,37.3372663,127.0775578,34 mins,3.0 km
534,37.3245324,127.0946874,15 mins,1.0 km
535,37.32280739999999,127.11496,30 mins,3.1 km
536,37.2957773,127.0801764,24 mins,4.9 km
537,37.3065981,127.0854036,26 mins,2.3 km
538,37.3237539,127.0764567,15 mins,1.4 km
539,37.3269771,127.1222681,37 mins,4.9 km
540,37.3244667,127.0812106,17 mins,1.3 km
541,37.332216,127.1273428,40 mins,5.3 km
542,37.3201123,127.0626719,29 mins,3.7 km
543,37.3061694,127.0846902,26 mins,2.2 km
544,37.3553669,127.0504529,1 hour 5 mins,10.2 km
545,37.3319718,127.1250984,37 mins,4.1 km
546,37.323262,127.0779366,14 mins,1.3 km
547,37.3319703,127.121703,37 mins,4.1 km
548,37.2981479,127.0705202,15 mins,3.8 km
549,37.3196861,127.0877731,11 mins,0.4 km
550,37.32818410000001,127.0748939,16 mins,2.0 km
551,37.3068137,127.0845283,25 mins,2.2 km
552,37.3211823,127.0951112,7 mins,0.8 km
553,37.3151655,127.0730572,25 mins,2.4 km
554,37.3147891,127.0804717,19 mins,1.1 km
555,37.3163486,127.0795459,21 mins,1.2 km
556,37.3127782,127.0924621,19 mins,1.2 km
557,37.3061694,127.0846902,26 mins,2.2 km
558,37.3341211,127.1222006,37 mins,4.3 km
559,37.3215178,127.0956901,14 mins,0.9 km
